qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene4	tr|A0A3B6FSF0|A0A3B6FSF0_WHEAT	48.454	97	46	3	17	111	108	202	4.00e-24	101	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7031646.1, ECO:0000313|EnsemblPlants:TraesCS3B02G400500.1};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A3B6FSF0_WHEAT	[{'ORFNames': ['CFC21_042951 {ECO:0000313|EMBL:KAF7031646.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6FSF0
FGENESH_gene4	tr|A0A3B5ZR48|A0A3B5ZR48_WHEAT	41.600	125	69	3	10	133	95	216	5.95e-24	102	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1D02G125400.1};	Chromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZR48_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B5ZR48
FGENESH_gene4	tr|A0A3B5YUI9|A0A3B5YUI9_WHEAT	41.600	125	69	3	10	133	95	216	6.51e-24	102	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6988683.1, ECO:0000313|EnsemblPlants:TraesCS1B02G147800.2};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YUI9_WHEAT	[{'ORFNames': ['CFC21_006165 {ECO:0000313|EMBL:KAF6988683.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5YUI9
FGENESH_gene4	tr|A0A3B5Y1K4|A0A3B5Y1K4_WHEAT	46.154	104	53	2	17	119	42	143	7.99e-24	99.4	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G223600.1.cds1};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5Y1K4_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B5Y1K4
FGENESH_gene4	tr|A0A3B6KE24|A0A3B6KE24_WHEAT	47.059	102	51	2	17	117	17	116	9.48e-24	99.4	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS5A02G159600.1.cds1};	Chromosome 5A	Triticum aestivum (Wheat).	A0A3B6KE24_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B6KE24
FGENESH_gene4	tr|A0A3B6ELH3|A0A3B6ELH3_WHEAT	38.462	130	76	3	17	144	155	282	1.10e-23	100	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7024665.1, ECO:0000313|EnsemblPlants:TraesCS3A02G368700.1};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6ELH3_WHEAT	[{'ORFNames': ['CFC21_036980 {ECO:0000313|EMBL:KAF7024665.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6ELH3
FGENESH_gene4	tr|A0A3B6GYU5|A0A3B6GYU5_WHEAT	37.692	130	77	3	17	144	108	235	1.31e-23	99.8	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7038649.1, ECO:0000313|EnsemblPlants:TraesCS3D02G361600.1};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GYU5_WHEAT	[{'ORFNames': ['CFC21_048805 {ECO:0000313|EMBL:KAF7038649.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6GYU5
FGENESH_gene4	tr|A0A3B5ZVB4|A0A3B5ZVB4_WHEAT	46.078	102	52	2	17	117	19	118	1.68e-23	97.8	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6995479.1, ECO:0000313|EnsemblPlants:TraesCS1D02G225200.1.cds1};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZVB4_WHEAT	[{'ORFNames': ['CFC21_011973 {ECO:0000313|EMBL:KAF6995479.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5ZVB4
FGENESH_gene4	tr|A0A3B6ENC0|A0A3B6ENC0_WHEAT	44.037	109	58	2	10	117	112	218	2.57e-23	100	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7024551.1, ECO:0000313|EnsemblPlants:TraesCS3A02G359200.1};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6ENC0_WHEAT	[{'ORFNames': ['CFC21_036885 {ECO:0000313|EMBL:KAF7024551.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6ENC0
FGENESH_gene4	tr|A0A3B6GYJ2|A0A3B6GYJ2_WHEAT	44.037	109	58	2	10	117	112	218	2.80e-23	99.8	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7038556.1, ECO:0000313|EnsemblPlants:TraesCS3D02G353500.1};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GYJ2_WHEAT	[{'ORFNames': ['CFC21_048726 {ECO:0000313|EMBL:KAF7038556.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6GYJ2
FGENESH_gene4	tr|A0A3B6JPQ6|A0A3B6JPQ6_WHEAT	43.689	103	55	2	16	117	8	108	2.92e-23	96.3	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS4D02G297900.1.cds1};	Chromosome 4D	Triticum aestivum (Wheat).	A0A3B6JPQ6_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B6JPQ6
FGENESH_gene4	tr|A0A077S4V4|A0A077S4V4_WHEAT	44.037	109	58	2	10	117	111	217	2.96e-23	99.8	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CDM84947.1, ECO:0000313|EnsemblPlants:TraesCS3B02G391900.1};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A077S4V4_WHEAT	[{'ORFNames': ['CFC21_042871 {ECO:0000313|EMBL:KAF7031552.1}', 'TRAES_3BF104600030CFD_c1 {ECO:0000313|EMBL:CDM84947.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A077S4V4
FGENESH_gene4	tr|A0A3B5Z4H3|A0A3B5Z4H3_WHEAT	44.444	108	59	1	5	112	114	220	5.37e-23	97.8	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6991575.1, ECO:0000313|EnsemblPlants:TraesCS1B02G392600.1};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5Z4H3_WHEAT	[{'ORFNames': ['CFC21_008650 {ECO:0000313|EMBL:KAF6991575.1}']}]	['DNA-binding', 'Reference proteome']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']	A0A3B5Z4H3
FGENESH_gene4	tr|A0A077RZI1|A0A077RZI1_WHEAT	50.000	96	45	2	17	111	44	137	1.03e-22	95.9	RecName: Full=MYB transcription factor {ECO:0008006|Google:ProtNLM};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A077RZI1_WHEAT	[{'ORFNames': ['CFC21_041091 {ECO:0000313|EMBL:KAF7029301.1}', 'TRAES_3BF063000030CFD_c1 {ECO:0000313|EMBL:CDM82771.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A077RZI1
FGENESH_gene4	tr|A0A3B6HR46|A0A3B6HR46_WHEAT	42.718	103	56	2	16	117	23	123	1.07e-22	95.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7040990.1, ECO:0000313|EnsemblPlants:TraesCS4A02G006100.1.cds1};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HR46_WHEAT	[{'ORFNames': ['CFC21_050842 {ECO:0000313|EMBL:KAF7040990.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6HR46
FGENESH_gene4	tr|A0A3B6IX95|A0A3B6IX95_WHEAT	42.718	103	56	2	16	117	8	108	1.17e-22	94.7	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7050610.1, ECO:0000313|EnsemblPlants:TraesCS4B02G299000.1.cds1};	Chromosome 4BChromosome 4B	Triticum aestivum (Wheat).	A0A3B6IX95_WHEAT	[{'ORFNames': ['CFC21_058945 {ECO:0000313|EMBL:KAF7050610.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6IX95
FGENESH_gene4	tr|A0A3B5ZYL6|A0A3B5ZYL6_WHEAT	44.037	109	58	2	10	117	111	217	1.53e-22	97.8	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1D02G283100.1};	Chromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZYL6_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B5ZYL6
FGENESH_gene4	tr|A0A3B6GRM1|A0A3B6GRM1_WHEAT	50.000	96	45	2	17	111	46	139	1.56e-22	95.5	RecName: Full=MYB transcription factor {ECO:0008006|Google:ProtNLM};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GRM1_WHEAT	[{'ORFNames': ['CFC21_047030 {ECO:0000313|EMBL:KAF7036324.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6GRM1
FGENESH_gene4	tr|A0A3B5Z0Z3|A0A3B5Z0Z3_WHEAT	44.037	109	58	2	10	117	111	217	1.95e-22	97.4	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6990474.1, ECO:0000313|EnsemblPlants:TraesCS1B02G293300.1};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5Z0Z3_WHEAT	[{'ORFNames': ['CFC21_007662 {ECO:0000313|EMBL:KAF6990474.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5Z0Z3
FGENESH_gene4	tr|A0A3B6EEF4|A0A3B6EEF4_WHEAT	48.980	98	47	2	17	113	45	140	2.02e-22	95.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7022342.1, ECO:0000313|EnsemblPlants:TraesCS3A02G187800.1};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6EEF4_WHEAT	[{'ORFNames': ['CFC21_035131 {ECO:0000313|EMBL:KAF7022342.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6EEF4
FGENESH_gene4	tr|A0A3B5Y2W4|A0A3B5Y2W4_WHEAT	44.037	109	58	2	10	117	111	217	3.34e-22	96.7	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G284000.1};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5Y2W4_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B5Y2W4
FGENESH_gene4	tr|A0A3B6RDR0|A0A3B6RDR0_WHEAT	43.519	108	60	1	5	112	114	220	3.53e-22	95.9	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7093832.1, ECO:0000313|EnsemblPlants:TraesCS7A02G121900.1};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RDR0_WHEAT	[{'ORFNames': ['CFC21_096219 {ECO:0000313|EMBL:KAF7093832.1}']}]	['DNA-binding', 'Reference proteome']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']	A0A3B6RDR0
FGENESH_gene4	tr|A0A3B5ZQY6|A0A3B5ZQY6_WHEAT	32.579	221	131	7	20	237	95	300	3.69e-22	95.9	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6993921.1, ECO:0000313|EnsemblPlants:TraesCS1D02G106600.1};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZQY6_WHEAT	[{'ORFNames': ['CFC21_010737 {ECO:0000313|EMBL:KAF6993921.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5ZQY6
FGENESH_gene4	tr|A0A3B6S989|A0A3B6S989_WHEAT	43.519	108	60	1	5	112	118	224	3.97e-22	95.9	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7047714.1, ECO:0000313|EnsemblPlants:TraesCS7B02G020700.1};	Chromosome 7BChromosome 4B	Triticum aestivum (Wheat).	A0A3B6S989_WHEAT	[{'ORFNames': ['CFC21_056602 {ECO:0000313|EMBL:KAF7047714.1}']}]	['DNA-binding', 'Reference proteome']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']	A0A3B6S989
FGENESH_gene4	tr|A0A3B6TEH0|A0A3B6TEH0_WHEAT	43.519	108	60	1	5	112	120	226	4.27e-22	95.9	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7106879.1, ECO:0000313|EnsemblPlants:TraesCS7D02G120400.1};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TEH0_WHEAT	[{'ORFNames': ['CFC21_107582 {ECO:0000313|EMBL:KAF7106879.1}']}]	['DNA-binding', 'Reference proteome']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']	A0A3B6TEH0
FGENESH_gene4	tr|A0A3B6FYR6|A0A3B6FYR6_WHEAT	47.664	107	51	3	17	122	73	175	1.91e-21	93.2	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7032482.1, ECO:0000313|EnsemblPlants:TraesCS3B02G473600.1};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A3B6FYR6_WHEAT	[{'ORFNames': ['CFC21_043649 {ECO:0000313|EMBL:KAF7032482.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6FYR6
FGENESH_gene4	tr|A0A3B5YTQ7|A0A3B5YTQ7_WHEAT	46.729	107	54	2	20	125	95	199	3.53e-21	93.2	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6988383.1, ECO:0000313|EnsemblPlants:TraesCS1B02G125900.1};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YTQ7_WHEAT	[{'ORFNames': ['CFC21_005929 {ECO:0000313|EMBL:KAF6988383.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5YTQ7
FGENESH_gene4	tr|A0A3B6IN21|A0A3B6IN21_WHEAT	50.000	96	45	2	17	111	4	97	4.07e-21	90.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7047572.1, ECO:0000313|EnsemblPlants:TraesCS4B02G052400.1};	Chromosome 4BChromosome 4B	Triticum aestivum (Wheat).	A0A3B6IN21_WHEAT	[{'ORFNames': ['CFC21_056482 {ECO:0000313|EMBL:KAF7047572.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6IN21
FGENESH_gene4	tr|A0A3B6I0I3|A0A3B6I0I3_WHEAT	50.000	96	45	2	17	111	4	97	4.39e-21	90.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7044130.1, ECO:0000313|EnsemblPlants:TraesCS4A02G262500.2};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6I0I3_WHEAT	[{'ORFNames': ['CFC21_053399 {ECO:0000313|EMBL:KAF7044130.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6I0I3
FGENESH_gene4	tr|A0A3B6JDV7|A0A3B6JDV7_WHEAT	48.598	107	50	3	17	122	4	106	4.87e-21	90.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7052408.1, ECO:0000313|EnsemblPlants:TraesCS4D02G052600.1};	Chromosome 4DChromosome 4D	Triticum aestivum (Wheat).	A0A3B6JDV7_WHEAT	[{'ORFNames': ['CFC21_060507 {ECO:0000313|EMBL:KAF7052408.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6JDV7
FGENESH_gene4	tr|A0A3B6IP03|A0A3B6IP03_WHEAT	48.598	107	50	3	17	122	4	106	4.93e-21	90.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7047571.1, ECO:0000313|EnsemblPlants:TraesCS4B02G052400.2};	Chromosome 4BChromosome 4B	Triticum aestivum (Wheat).	A0A3B6IP03_WHEAT	[{'ORFNames': ['CFC21_056482 {ECO:0000313|EMBL:KAF7047571.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6IP03
FGENESH_gene4	tr|A0A3B6A1F4|A0A3B6A1F4_WHEAT	46.000	100	54	0	7	106	6	105	5.19e-21	91.3	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6997210.1, ECO:0000313|EnsemblPlants:TraesCS1D02G371600.1};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B6A1F4_WHEAT	[{'ORFNames': ['CFC21_013457 {ECO:0000313|EMBL:KAF6997210.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']	A0A3B6A1F4
FGENESH_gene4	tr|A0A3B6ING8|A0A3B6ING8_WHEAT	48.113	106	47	3	7	111	18	116	6.82e-21	90.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7048188.1, ECO:0000313|EnsemblPlants:TraesCS4B02G105200.1};	Chromosome 4BChromosome 4B	Triticum aestivum (Wheat).	A0A3B6ING8_WHEAT	[{'ORFNames': ['CFC21_056994 {ECO:0000313|EMBL:KAF7048188.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6ING8
FGENESH_gene4	tr|A0A3B6JEL7|A0A3B6JEL7_WHEAT	48.113	106	47	3	7	111	18	116	7.11e-21	90.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7052973.1, ECO:0000313|EnsemblPlants:TraesCS4D02G102100.1};	Chromosome 4DChromosome 4D	Triticum aestivum (Wheat).	A0A3B6JEL7_WHEAT	[{'ORFNames': ['CFC21_060985 {ECO:0000313|EMBL:KAF7052973.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6JEL7
FGENESH_gene4	tr|A0A3B6HWH3|A0A3B6HWH3_WHEAT	48.598	107	50	3	17	122	4	106	7.75e-21	90.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7044132.1, ECO:0000313|EnsemblPlants:TraesCS4A02G262500.3};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HWH3_WHEAT	[{'ORFNames': ['CFC21_053399 {ECO:0000313|EMBL:KAF7044132.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6HWH3
FGENESH_gene4	tr|A0A3B6HZJ8|A0A3B6HZJ8_WHEAT	48.598	107	50	3	17	122	4	106	7.93e-21	90.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7044131.1, ECO:0000313|EnsemblPlants:TraesCS4A02G262500.1};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HZJ8_WHEAT	[{'ORFNames': ['CFC21_053399 {ECO:0000313|EMBL:KAF7044131.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6HZJ8
FGENESH_gene4	tr|A0A3B6ENJ8|A0A3B6ENJ8_WHEAT	46.729	107	52	3	17	122	73	175	8.71e-21	91.3	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7025526.1, ECO:0000313|EnsemblPlants:TraesCS3A02G439500.1};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6ENJ8_WHEAT	[{'ORFNames': ['CFC21_037699 {ECO:0000313|EMBL:KAF7025526.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6ENJ8
FGENESH_gene4	tr|A0A3B5YTK8|A0A3B5YTK8_WHEAT	34.328	201	115	5	17	208	211	403	1.21e-20	92.0	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6988327.1, ECO:0000313|EnsemblPlants:TraesCS1B02G122500.1};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YTK8_WHEAT	[{'ORFNames': ['CFC21_005884 {ECO:0000313|EMBL:KAF6988327.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5YTK8
FGENESH_gene4	tr|A0A3B6GZS6|A0A3B6GZS6_WHEAT	46.729	107	52	3	17	122	73	175	1.50e-20	90.9	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7039565.1, ECO:0000313|EnsemblPlants:TraesCS3D02G432300.2};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GZS6_WHEAT	[{'ORFNames': ['CFC21_049534 {ECO:0000313|EMBL:KAF7039565.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6GZS6
FGENESH_gene4	tr|A0A3B6HU79|A0A3B6HU79_WHEAT	48.958	96	46	2	17	111	23	116	1.66e-20	89.4	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7043559.1, ECO:0000313|EnsemblPlants:TraesCS4A02G211100.1};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HU79_WHEAT	[{'ORFNames': ['CFC21_052894 {ECO:0000313|EMBL:KAF7043559.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6HU79
FGENESH_gene4	tr|A0A3B5XZN4|A0A3B5XZN4_WHEAT	46.296	108	57	1	16	122	7	114	2.95e-20	89.0	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G169400.1};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5XZN4_WHEAT	[]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]	A0A3B5XZN4
FGENESH_gene4	tr|A0A3B5YSR1|A0A3B5YSR1_WHEAT	31.839	223	135	7	17	237	99	306	4.27e-20	90.1	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6988037.1, ECO:0000313|EnsemblPlants:TraesCS1B02G097500.1};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YSR1_WHEAT	[{'ORFNames': ['CFC21_005623 {ECO:0000313|EMBL:KAF6988037.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B5YSR1
FGENESH_gene4	tr|A0A3B6HRK7|A0A3B6HRK7_WHEAT	41.748	103	57	2	16	117	18	118	1.08e-19	85.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7041483.1, ECO:0000313|EnsemblPlants:TraesCS4A02G047900.1.cds1};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HRK7_WHEAT	[{'ORFNames': ['CFC21_051274 {ECO:0000313|EMBL:KAF7041483.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6HRK7
FGENESH_gene4	tr|A0A3B5XVR2|A0A3B5XVR2_WHEAT	48.936	94	45	2	20	112	102	193	1.10e-19	89.0	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G094300.1};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5XVR2_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B5XVR2
FGENESH_gene4	tr|A0A3B6EJW0|A0A3B6EJW0_WHEAT	49.351	77	38	1	16	91	13	89	1.49e-19	82.0	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7023426.1, ECO:0000313|EnsemblPlants:TraesCS3A02G264900.1};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6EJW0_WHEAT	[{'ORFNames': ['CFC21_035937 {ECO:0000313|EMBL:KAF7023426.1}']}]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	[]	A0A3B6EJW0
FGENESH_gene4	tr|A0A3B6EJ11|A0A3B6EJ11_WHEAT	44.000	125	61	5	14	132	105	226	1.80e-19	88.2	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS3A02G307700.1};	Chromosome 3A	Triticum aestivum (Wheat).	A0A3B6EJ11_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B6EJ11
FGENESH_gene4	tr|A0A3B5XVU6|A0A3B5XVU6_WHEAT	48.421	95	48	1	17	111	99	192	3.66e-19	87.4	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G096800.1};	Chromosome 1A	Triticum aestivum (Wheat).	A0A3B5XVU6_WHEAT	[]	['DNA-binding', 'Reference proteome']	[]	A0A3B5XVU6
FGENESH_gene4	tr|A0A3B6KEE6|A0A3B6KEE6_WHEAT	42.000	100	56	1	20	117	9	108	9.40e-19	85.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7057245.1, ECO:0000313|EnsemblPlants:TraesCS5A02G079100.1};	Chromosome 5AChromosome 5A	Triticum aestivum (Wheat).	A0A3B6KEE6_WHEAT	[{'ORFNames': ['CFC21_064555 {ECO:0000313|EMBL:KAF7057245.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6KEE6
FGENESH_gene4	tr|A0A3B6LHD0|A0A3B6LHD0_WHEAT	42.000	100	56	1	20	117	9	108	1.04e-18	85.5	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7063879.1, ECO:0000313|EnsemblPlants:TraesCS5B02G086900.1.cds1};	Chromosome 5BChromosome 5B	Triticum aestivum (Wheat).	A0A3B6LHD0_WHEAT	[{'ORFNames': ['CFC21_070350 {ECO:0000313|EMBL:KAF7063879.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6LHD0
FGENESH_gene4	tr|B7XBB5|B7XBB5_WHEAT	42.000	100	56	1	20	117	9	108	1.24e-18	85.5	SubName: Full=Myb transcription factor {ECO:0000313|EMBL:BAH03544.1, ECO:0000313|EnsemblPlants:TraesCS5D02G093100.1.cds1}; SubName: Full=R2R3-MYB protein {ECO:0000313|EMBL:AEV91142.1};	Chromosome 5DChromosome 5D	Triticum aestivum (Wheat).	B7XBB5_WHEAT	[{'Name': 'WRS2 {ECO:0000313|EMBL:BAH03544.1}', 'ORFNames': ['CFC21_076306 {ECO:0000313|EMBL:KAF7070863.1}']}]	['DNA-binding', 'Reference proteome']	[]	B7XBB5
FGENESH_gene4	tr|A0A3B6HPR5|A0A3B6HPR5_WHEAT	35.417	144	88	4	20	160	31	172	7.72e-18	81.6	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7041821.1, ECO:0000313|EnsemblPlants:TraesCS4A02G075200.1.cds1};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6HPR5_WHEAT	[{'ORFNames': ['CFC21_051559 {ECO:0000313|EMBL:KAF7041821.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6HPR5
FGENESH_gene4	tr|A0A3B6GN87|A0A3B6GN87_WHEAT	42.623	122	61	5	17	132	109	227	8.55e-18	83.2	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6993934.1, ECO:0000313|EnsemblPlants:TraesCS3D02G133000.1};	Chromosome 3DChromosome 1D	Triticum aestivum (Wheat).	A0A3B6GN87_WHEAT	[{'ORFNames': ['CFC21_010748 {ECO:0000313|EMBL:KAF6993934.1}']}]	['DNA-binding', 'Reference proteome']	[]	A0A3B6GN87
FGENESH_gene4	tr|A0A3B6TL67|A0A3B6TL67_WHEAT	44.186	86	47	1	26	111	49	133	1.01e-17	82.8	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7106880.1, ECO:0000313|EnsemblPlants:TraesCS7D02G120400.2};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TL67_WHEAT	[{'ORFNames': ['CFC21_107582 {ECO:0000313|EMBL:KAF7106880.1}']}]	['DNA-binding', 'Reference proteome']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']	A0A3B6TL67
