qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	ID	Entry Name	Protein Name	Organism	Gene Name	Keywords	Comments
AUGUSTUS_g2.t1	tr|A0A1D5URN2|A0A1D5URN2_WHEAT	59.615	104	40	1	14	115	14	117	4.00e-39	139	A0A1D5URN2	A0A1D5URN2_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:SPT19846.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CAMPLR22A2D_LOCUS4471 {ECO:0000313|EMBL:SPT19846.1}', 'CFC21_031577 {ECO:0000313|EMBL:KAF7018277.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A1D5UHE7|A0A1D5UHE7_WHEAT	59.615	104	40	1	14	115	14	117	4.07e-39	139	A0A1D5UHE7	A0A1D5UHE7_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:SPT19844.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CAMPLR22A2D_LOCUS4469 {ECO:0000313|EMBL:SPT19844.1}', 'CFC21_031573 {ECO:0000313|EMBL:KAF7018273.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5ZTZ9|A0A3B5ZTZ9_WHEAT	59.804	102	41	0	14	115	13	114	4.46e-39	137	A0A3B5ZTZ9	A0A3B5ZTZ9_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6994617.1, ECO:0000313|EnsemblPlants:TraesCS1D02G154000.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_011277 {ECO:0000313|EMBL:KAF6994617.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A1D6CI26|A0A1D6CI26_WHEAT	61.765	102	39	0	14	115	13	114	6.65e-39	137	A0A1D6CI26	A0A1D6CI26_WHEAT	SubName: Full=MYB family transcription factor ODORANT-B1 {ECO:0000313|EMBL:QHI46118.1}; SubName: Full=MYB transcription factor 83 {ECO:0000313|EMBL:ATY37763.1};	Triticum aestivum (Wheat).	[{'Name': 'MYB83 {ECO:0000313|EMBL:ATY37763.1}', 'Synonyms': ['ODORANT-B1 {ECO:0000313|EMBL:QHI46118.1}'], 'ORFNames': ['CFC21_102112 {ECO:0000313|EMBL:KAF7100620.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6RCV2|A0A3B6RCV2_WHEAT	61.765	102	39	0	14	115	13	114	6.94e-39	137	A0A3B6RCV2	A0A3B6RCV2_WHEAT	SubName: Full=MYB family transcription factor ODORANT-A1 {ECO:0000313|EMBL:QHI46117.1};	Triticum aestivum (Wheat).	[{'Name': 'ODORANT-A1 {ECO:0000313|EMBL:QHI46117.1}', 'ORFNames': ['CFC21_097073 {ECO:0000313|EMBL:KAF7094788.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6TLR6|A0A3B6TLR6_WHEAT	57.843	102	43	0	14	115	13	114	7.24e-39	138	A0A3B6TLR6	A0A3B6TLR6_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7109657.1, ECO:0000313|EnsemblPlants:TraesCS7D02G340300.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_109874 {ECO:0000313|EMBL:KAF7109657.1}', 'CFC21_109875 {ECO:0000313|EMBL:KAF7109658.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5XVE2|A0A3B5XVE2_WHEAT	61.765	102	39	0	14	115	13	114	7.40e-39	141	A0A3B5XVE2	A0A3B5XVE2_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G083100.1};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6TP58|A0A3B6TP58_WHEAT	61.765	102	39	0	14	115	13	114	7.43e-39	137	A0A3B6TP58	A0A3B6TP58_WHEAT	SubName: Full=MYB family transcription factor ODORANT-D1 {ECO:0000313|EMBL:QHI46119.1};	Triticum aestivum (Wheat).	[{'Name': 'ODORANT-D1 {ECO:0000313|EMBL:QHI46119.1}', 'ORFNames': ['CFC21_108492 {ECO:0000313|EMBL:KAF7107917.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5YSU7|A0A3B5YSU7_WHEAT	61.765	102	39	0	14	115	13	114	7.65e-39	141	A0A3B5YSU7	A0A3B5YSU7_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6988069.1, ECO:0000313|EnsemblPlants:TraesCS1B02G100600.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_005653 {ECO:0000313|EMBL:KAF6988069.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A1D5XG87|A0A1D5XG87_WHEAT	58.333	108	44	1	14	120	13	120	7.93e-39	136	A0A1D5XG87	A0A1D5XG87_WHEAT	SubName: Full=MYB3 {ECO:0000313|EMBL:ARB66059.1, ECO:0000313|EnsemblPlants:TraesCS4B02G323300.1}; SubName: Full=Ppm2 {ECO:0000313|EMBL:AWJ95181.1}; SubName: Full=R2R3 Myb transcription factor {ECO:0000313|EMBL:QBJ27599.1};	Triticum aestivum (Wheat).	[{'Name': 'MYB3 {ECO:0000313|EMBL:ARB66059.1}', 'Synonyms': ['Mpc1-B2 {ECO:0000313|EMBL:QBJ27599.1}', 'Ppm2 {ECO:0000313|EMBL:AWJ95181.1}'], 'ORFNames': ['CFC21_059181 {ECO:0000313|EMBL:KAF7050884.1}']}]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5YQC9|A0A3B5YQC9_WHEAT	58.654	104	43	0	12	115	11	114	8.66e-39	138	A0A3B5YQC9	A0A3B5YQC9_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7052546.1, ECO:0000313|EnsemblPlants:TraesCS1B02G023500.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_060630 {ECO:0000313|EMBL:KAF7052546.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5ZPQ6|A0A3B5ZPQ6_WHEAT	61.765	102	39	0	14	115	13	114	8.93e-39	140	A0A3B5ZPQ6	A0A3B5ZPQ6_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6993663.1, ECO:0000313|EnsemblPlants:TraesCS1D02G084400.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_010524 {ECO:0000313|EMBL:KAF6993663.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6KD54|A0A3B6KD54_WHEAT	61.765	102	39	0	14	115	31	132	9.00e-39	140	A0A3B6KD54	A0A3B6KD54_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7057525.1, ECO:0000313|EnsemblPlants:TraesCS5A02G101000.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_064776 {ECO:0000313|EMBL:KAF7057525.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6SIS1|A0A3B6SIS1_WHEAT	57.843	102	43	0	14	115	13	114	9.03e-39	137	A0A3B6SIS1	A0A3B6SIS1_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7102423.1, ECO:0000313|EnsemblPlants:TraesCS7B02G244200.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_103563 {ECO:0000313|EMBL:KAF7102423.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|W5DWU4|W5DWU4_WHEAT	58.824	102	42	0	14	115	13	114	1.01e-38	139	W5DWU4	W5DWU4_WHEAT	SubName: Full=MYB transcription factor 78 {ECO:0000313|EMBL:ANY98959.1, ECO:0000313|EnsemblPlants:TraesCS4A02G118400.1};	Triticum aestivum (Wheat).	[{'Name': 'MYB78 {ECO:0000313|EMBL:ANY98959.1}', 'ORFNames': ['CFC21_051989 {ECO:0000313|EMBL:KAF7042354.1}', 'CFC21_051990 {ECO:0000313|EMBL:KAF7042355.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6ITA3|A0A3B6ITA3_WHEAT	58.824	102	42	0	14	115	13	114	1.06e-38	139	A0A3B6ITA3	A0A3B6ITA3_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS4B02G186000.1};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6MP68|A0A3B6MP68_WHEAT	61.765	102	39	0	14	115	31	132	1.10e-38	140	A0A3B6MP68	A0A3B6MP68_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7071174.1, ECO:0000313|EnsemblPlants:TraesCS5D02G113300.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_076565 {ECO:0000313|EMBL:KAF7071174.1}', 'CFC21_076566 {ECO:0000313|EMBL:KAF7071175.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5Y3S8|A0A3B5Y3S8_WHEAT	59.804	102	41	0	14	115	41	142	1.11e-38	141	A0A3B5Y3S8	A0A3B5Y3S8_WHEAT	RecName: Full=Transcription factor {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5Y3Q7|A0A3B5Y3Q7_WHEAT	59.804	102	41	0	14	115	41	142	1.11e-38	141	A0A3B5Y3Q7	A0A3B5Y3Q7_WHEAT	RecName: Full=Transcription factor {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6LI38|A0A3B6LI38_WHEAT	61.765	102	39	0	14	115	31	132	1.22e-38	139	A0A3B6LI38	A0A3B6LI38_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7064140.1, ECO:0000313|EnsemblPlants:TraesCS5B02G105900.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_070545 {ECO:0000313|EMBL:KAF7064140.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6JL58|A0A3B6JL58_WHEAT	58.824	102	42	0	14	115	13	114	1.23e-38	139	A0A3B6JL58	A0A3B6JL58_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7054150.1, ECO:0000313|EnsemblPlants:TraesCS4D02G187100.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_061887 {ECO:0000313|EMBL:KAF7054150.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5Z0Q7|A0A3B5Z0Q7_WHEAT	59.804	102	41	0	14	115	41	142	1.25e-38	141	A0A3B5Z0Q7	A0A3B5Z0Q7_WHEAT	RecName: Full=Transcription factor {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_007917 {ECO:0000313|EMBL:KAF6990758.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5Z0N8|A0A3B5Z0N8_WHEAT	59.804	102	41	0	14	115	41	142	1.27e-38	141	A0A3B5Z0N8	A0A3B5Z0N8_WHEAT	RecName: Full=Transcription factor {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_007917 {ECO:0000313|EMBL:KAF6990757.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5ZXN3|A0A3B5ZXN3_WHEAT	59.804	102	41	0	14	115	41	142	1.33e-38	141	A0A3B5ZXN3	A0A3B5ZXN3_WHEAT	RecName: Full=Transcription factor {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_012815 {ECO:0000313|EMBL:KAF6996481.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5ZXN6|A0A3B5ZXN6_WHEAT	59.804	102	41	0	14	115	41	142	1.42e-38	140	A0A3B5ZXN6	A0A3B5ZXN6_WHEAT	RecName: Full=Transcription factor {ECO:0008006|Google:ProtNLM};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_012815 {ECO:0000313|EMBL:KAF6996482.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5XY14|A0A3B5XY14_WHEAT	58.824	102	42	0	14	115	13	114	1.57e-38	136	A0A3B5XY14	A0A3B5XY14_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G155300.1};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5YQC8|A0A3B5YQC8_WHEAT	58.824	102	42	0	14	115	13	114	1.65e-38	137	A0A3B5YQC8	A0A3B5YQC8_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6987184.1, ECO:0000313|EnsemblPlants:TraesCS1B02G023400.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_004848 {ECO:0000313|EMBL:KAF6987184.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6KJ42|A0A3B6KJ42_WHEAT	59.804	102	41	0	14	115	13	114	1.68e-38	137	A0A3B6KJ42	A0A3B6KJ42_WHEAT	SubName: Full=ECR promoter associated MYB transcription factor 1-A {ECO:0000313|EMBL:QKE45413.1}; SubName: Full=MYB transcription factor 31-A {ECO:0000313|EMBL:AYK27534.1};	Triticum aestivum (Wheat).	[{'Name': 'MYB31-A {ECO:0000313|EMBL:AYK27534.1}', 'Synonyms': ['EPAM1-A {ECO:0000313|EMBL:QKE45413.1}'], 'ORFNames': ['CFC21_066016 {ECO:0000313|EMBL:KAF7059066.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6JQI9|A0A3B6JQI9_WHEAT	53.398	103	48	0	12	114	11	113	2.22e-38	134	A0A3B6JQI9	A0A3B6JQI9_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS4D02G309700.1};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6LMQ8|A0A3B6LMQ8_WHEAT	59.804	102	41	0	14	115	13	114	2.54e-38	137	A0A3B6LMQ8	A0A3B6LMQ8_WHEAT	SubName: Full=ECR promoter associated MYB transcription factor 1-B {ECO:0000313|EMBL:QKE45414.1}; SubName: Full=MYB transcription factor 31-B {ECO:0000313|EMBL:AYK27535.1};	Triticum aestivum (Wheat).	[{'Name': 'EPAM1-B {ECO:0000313|EMBL:QKE45414.1}', 'Synonyms': ['MYB31-B {ECO:0000313|EMBL:AYK27535.1}'], 'ORFNames': ['CFC21_071798 {ECO:0000313|EMBL:KAF7065724.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6EH08|A0A3B6EH08_WHEAT	56.863	102	44	0	14	115	13	114	3.09e-38	136	A0A3B6EH08	A0A3B6EH08_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7023228.1, ECO:0000313|EnsemblPlants:TraesCS3A02G251200.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_035791 {ECO:0000313|EMBL:KAF7023228.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6EHA4|A0A3B6EHA4_WHEAT	56.863	102	44	0	14	115	13	114	3.11e-38	136	A0A3B6EHA4	A0A3B6EHA4_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7023229.1, ECO:0000313|EnsemblPlants:TraesCS3A02G251200.2};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_035791 {ECO:0000313|EMBL:KAF7023229.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6JP79|A0A3B6JP79_WHEAT	58.333	108	44	1	14	120	13	120	3.20e-38	135	A0A3B6JP79	A0A3B6JP79_WHEAT	SubName: Full=R2R3 Myb transcription factor {ECO:0000313|EMBL:QBJ27603.1};	Triticum aestivum (Wheat).	[{'Name': 'Mpc1-D2 {ECO:0000313|EMBL:QBJ27603.1}', 'ORFNames': ['CFC21_063218 {ECO:0000313|EMBL:KAF7055728.1}']}]	['Activator', 'DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6GXW5|A0A3B6GXW5_WHEAT	56.863	102	44	0	14	115	13	114	3.57e-38	136	A0A3B6GXW5	A0A3B6GXW5_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7037232.1, ECO:0000313|EnsemblPlants:TraesCS3D02G251600.2};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_047664 {ECO:0000313|EMBL:KAF7037232.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6GXD7|A0A3B6GXD7_WHEAT	56.863	102	44	0	14	115	13	114	3.63e-38	136	A0A3B6GXD7	A0A3B6GXD7_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7037231.1, ECO:0000313|EnsemblPlants:TraesCS3D02G251600.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_047664 {ECO:0000313|EMBL:KAF7037231.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6EHF4|A0A3B6EHF4_WHEAT	60.784	102	40	0	14	115	18	119	3.94e-38	135	A0A3B6EHF4	A0A3B6EHF4_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7023277.1, ECO:0000313|EnsemblPlants:TraesCS3A02G254500.2};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_035832 {ECO:0000313|EMBL:KAF7023277.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A077RTT8|A0A077RTT8_WHEAT	60.784	102	40	0	14	115	18	119	4.18e-38	135	A0A077RTT8	A0A077RTT8_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CDM83670.1, ECO:0000313|EnsemblPlants:TraesCS3B02G286500.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_041808 {ECO:0000313|EMBL:KAF7030216.1}', 'TRAES_3BF082500050CFD_c1 {ECO:0000313|EMBL:CDM83670.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6I358|A0A3B6I358_WHEAT	54.902	102	46	0	14	115	8	109	4.57e-38	135	A0A3B6I358	A0A3B6I358_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7046516.1, ECO:0000313|EnsemblPlants:TraesCS4A02G467100.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_055541 {ECO:0000313|EMBL:KAF7046516.1}']}]	['Coiled coil', 'DNA-binding', 'Leucine-rich repeat', 'Plant defense', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.', 'SIMILARITY: Belongs to the disease resistance NB-LRR family. {ECO:0000256|ARBA:ARBA00008894}.']
AUGUSTUS_g2.t1	tr|A0A3B5Y568|A0A3B5Y568_WHEAT	57.658	111	47	0	5	115	6	116	5.84e-38	135	A0A3B5Y568	A0A3B5Y568_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:TraesCS1A02G365900.1};	Triticum aestivum (Wheat).	[]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6DIE2|A0A3B6DIE2_WHEAT	59.615	104	40	1	14	115	14	117	6.43e-38	136	A0A3B6DIE2	A0A3B6DIE2_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7018276.1, ECO:0000313|EnsemblPlants:TraesCS2D02G446400.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_031576 {ECO:0000313|EMBL:KAF7018276.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6GUY4|A0A3B6GUY4_WHEAT	60.784	102	40	0	14	115	18	119	6.46e-38	135	A0A3B6GUY4	A0A3B6GUY4_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF7037285.1, ECO:0000313|EnsemblPlants:TraesCS3D02G255400.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_047697 {ECO:0000313|EMBL:KAF7037285.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B5YR54|A0A3B5YR54_WHEAT	58.824	102	42	0	14	115	13	114	6.77e-38	136	A0A3B5YR54	A0A3B5YR54_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6987476.1, ECO:0000313|EnsemblPlants:TraesCS1B02G049700.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_005119 {ECO:0000313|EMBL:KAF6987476.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
AUGUSTUS_g2.t1	tr|A0A3B6A0B5|A0A3B6A0B5_WHEAT	58.559	111	46	0	5	115	6	116	9.44e-38	135	A0A3B6A0B5	A0A3B6A0B5_WHEAT	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:KAF6997209.1, ECO:0000313|EnsemblPlants:TraesCS1D02G371500.1};	Triticum aestivum (Wheat).	[{'ORFNames': ['CFC21_013456 {ECO:0000313|EMBL:KAF6997209.1}']}]	['DNA-binding', 'Reference proteome', 'Transcription', 'Transcription regulation']	['SUBCELLULAR LOCATION: Nucleus {ECO:0000256|ARBA:ARBA00004123}.']
